accepted,case_id,conflicting_action_rank,correct_row_rank,decision_reason,expected_action,expected_row,family,frame_id,same_action_rank,top1_action,top1_distance,top1_row,top1_visible_fraction,top5_actions,top5_rows
False,video-final-negative-critical,,,minimum_visible_fraction,,,critical_evidence_removed,sha256:7a33f7d10bbbf8c1ac1c7e4d284b677186617f8cd0474f5d4c20d8f6ebdcc596,,RIGHT,0.0,tank=3|target=5|cooldown=0,0.5,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""tank=3|target=5|cooldown=0"", ""tank=3|target=5|cooldown=1"", ""tank=3|target=5|cooldown=1"", ""tank=3|target=5|cooldown=1"", ""tank=3|target=5|cooldown=0""]"
False,video-final-negative-critical,,,minimum_visible_fraction,,,critical_evidence_removed,sha256:2506a9bf81e8095f80067ca53cf7607c9d68cf19fc11d1d505cfb66fb01d4af1,,RIGHT,0.0,tank=4|target=5|cooldown=0,0.5,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""tank=4|target=5|cooldown=0"", ""tank=4|target=5|cooldown=1"", ""tank=4|target=5|cooldown=1"", ""tank=4|target=5|cooldown=1"", ""tank=4|target=5|cooldown=0""]"
False,video-final-negative-critical,,,minimum_visible_fraction,,,critical_evidence_removed,sha256:05b35b731a4b0934317aab621069b0e760a665f6b1f1b2079b47de588ae5d551,,FIRE,0.0,tank=5|target=5|cooldown=0,0.5,"[""FIRE"", ""STAY"", ""STAY"", ""STAY"", ""FIRE""]","[""tank=5|target=5|cooldown=0"", ""tank=5|target=5|cooldown=1"", ""tank=5|target=5|cooldown=1"", ""tank=5|target=5|cooldown=1"", ""tank=5|target=5|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:d8c8424fd614e2760420913aa1a16b10bd8261db1cc996b53e2e34afd23c969e,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:143b2a21c303ec04b91e597f8c15f171953f575dd49f6d30778aba25d64f550a,,LEFT,0.0,tank=2|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=2|target=0|cooldown=0"", ""tank=2|target=0|cooldown=1"", ""tank=2|target=0|cooldown=1"", ""tank=2|target=0|cooldown=1"", ""tank=2|target=0|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:d8163ed2e42727128f5de5cdf1e5b975cc4589612aac135f5c7b79ae01e052f4,,LEFT,0.0,tank=1|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=1|target=0|cooldown=0"", ""tank=1|target=0|cooldown=1"", ""tank=1|target=0|cooldown=1"", ""tank=1|target=0|cooldown=1"", ""tank=1|target=0|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:71309a77eb00f810dd1844070d56ce7dddf049ae7af90f8928c6e39f041c80a6,,FIRE,0.0,tank=0|target=0|cooldown=0,0.5,"[""FIRE"", ""STAY"", ""STAY"", ""STAY"", ""FIRE""]","[""tank=0|target=0|cooldown=0"", ""tank=0|target=0|cooldown=1"", ""tank=0|target=0|cooldown=1"", ""tank=0|target=0|cooldown=1"", ""tank=0|target=0|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:80fdf290a2dfa3e4fd0b325f1823a264a6175651b66b7ed4a9a70ee7fe6f024d,,RIGHT,0.0,tank=0|target=6|cooldown=0,0.5,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""tank=0|target=6|cooldown=0"", ""tank=0|target=6|cooldown=1"", ""tank=0|target=6|cooldown=1"", ""tank=0|target=6|cooldown=1"", ""tank=0|target=6|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:7ff4c64c0aec41c399754a0e1a5ab76bfde1dc48de9b113240908612a044c877,,RIGHT,0.0,tank=1|target=6|cooldown=0,0.5,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""tank=1|target=6|cooldown=0"", ""tank=1|target=6|cooldown=1"", ""tank=1|target=6|cooldown=1"", ""tank=1|target=6|cooldown=1"", ""tank=1|target=6|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:ae5ac82493d36e857073cfb27bbf57ac29d081cb508581c633ca55882e192f85,,RIGHT,0.0,tank=2|target=6|cooldown=0,0.5,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""tank=2|target=6|cooldown=0"", ""tank=2|target=6|cooldown=1"", ""tank=2|target=6|cooldown=1"", ""tank=2|target=6|cooldown=1"", ""tank=2|target=6|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:dc834e04808164c363dba6e797c3f7a96c27218096c9fa8311c4f23db3221413,,RIGHT,0.0,tank=3|target=6|cooldown=0,0.5,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""tank=3|target=6|cooldown=0"", ""tank=3|target=6|cooldown=1"", ""tank=3|target=6|cooldown=1"", ""tank=3|target=6|cooldown=1"", ""tank=3|target=6|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:55947d9d14266500a57fb0c272976ee89305bcbcfa008fc5cb94245955b0131e,,RIGHT,0.0,tank=4|target=6|cooldown=0,0.5,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""tank=4|target=6|cooldown=0"", ""tank=4|target=6|cooldown=1"", ""tank=4|target=6|cooldown=1"", ""tank=4|target=6|cooldown=1"", ""tank=4|target=6|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:420655da23f67789a369b86d469199d0ea2a618db0b2570dd00fd7160fbf1c9d,,RIGHT,0.0,tank=5|target=6|cooldown=0,0.5,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""tank=5|target=6|cooldown=0"", ""tank=5|target=6|cooldown=1"", ""tank=5|target=6|cooldown=1"", ""tank=5|target=6|cooldown=1"", ""tank=5|target=6|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:a52db1281e9db31b038e51c2fe1ebe0a330c0932b54af9e0c64a20a7e53f17b1,,FIRE,0.0,tank=6|target=6|cooldown=0,0.5,"[""FIRE"", ""STAY"", ""STAY"", ""STAY"", ""FIRE""]","[""tank=6|target=6|cooldown=0"", ""tank=6|target=6|cooldown=1"", ""tank=6|target=6|cooldown=1"", ""tank=6|target=6|cooldown=1"", ""tank=6|target=6|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:88de8f40522e2aa3e83f804bfa1e85f58c33c304ebddb8c2762552d6029ec7ea,,LEFT,0.0,tank=6|target=1|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=6|target=1|cooldown=0"", ""tank=6|target=1|cooldown=1"", ""tank=6|target=1|cooldown=1"", ""tank=6|target=1|cooldown=1"", ""tank=6|target=1|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:7a2bd19d3adb88afbfe95aacd187d46051bd81c6e695e40285a10923200b1715,,LEFT,0.0,tank=5|target=1|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=5|target=1|cooldown=0"", ""tank=5|target=1|cooldown=1"", ""tank=5|target=1|cooldown=1"", ""tank=5|target=1|cooldown=1"", ""tank=5|target=1|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:b08c0a69d26f91edf0513d6f56be5181f97de6f94c930ddf34814e5f018fd9a4,,LEFT,0.0,tank=4|target=1|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=4|target=1|cooldown=0"", ""tank=4|target=1|cooldown=1"", ""tank=4|target=1|cooldown=1"", ""tank=4|target=1|cooldown=1"", ""tank=4|target=1|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:9cf7c95f21289166c3a0bd97bcb3a61509aa021ccd597c6ca280f16d1a20f402,,LEFT,0.0,tank=3|target=1|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=1|cooldown=0"", ""tank=3|target=1|cooldown=1"", ""tank=3|target=1|cooldown=1"", ""tank=3|target=1|cooldown=1"", ""tank=3|target=1|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:df0e8eec694bf257a96c317954cd663486c1322852b6ef1639206bd4c1db1333,,LEFT,0.0,tank=2|target=1|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=2|target=1|cooldown=0"", ""tank=2|target=1|cooldown=1"", ""tank=2|target=1|cooldown=1"", ""tank=2|target=1|cooldown=1"", ""tank=2|target=1|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:f04314bd3e42a0795705c277c3ce203a7163a76503ec72a410509918aa08a49e,,FIRE,0.0,tank=1|target=1|cooldown=0,0.5,"[""FIRE"", ""STAY"", ""STAY"", ""STAY"", ""FIRE""]","[""tank=1|target=1|cooldown=0"", ""tank=1|target=1|cooldown=1"", ""tank=1|target=1|cooldown=1"", ""tank=1|target=1|cooldown=1"", ""tank=1|target=1|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:122fe31c629adf2905feba176158bfc4620857864b5db28144238983619c1223,,RIGHT,0.0,tank=1|target=5|cooldown=0,0.5,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""tank=1|target=5|cooldown=0"", ""tank=1|target=5|cooldown=1"", ""tank=1|target=5|cooldown=1"", ""tank=1|target=5|cooldown=1"", ""tank=1|target=5|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:860053533161f1e5a6c6b1a1f0d03c8c84b19ff2afa0505d8c5665dadd0c0765,,RIGHT,0.0,tank=2|target=5|cooldown=0,0.5,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""tank=2|target=5|cooldown=0"", ""tank=2|target=5|cooldown=1"", ""tank=2|target=5|cooldown=1"", ""tank=2|target=5|cooldown=1"", ""tank=2|target=5|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:c749cfcc6ed55ef0e2e51cd51c7f43eb9a6b9a5f4f7f9a38182cb9d2e8dab221,,RIGHT,0.0,tank=3|target=5|cooldown=0,0.5,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""tank=3|target=5|cooldown=0"", ""tank=3|target=5|cooldown=1"", ""tank=3|target=5|cooldown=1"", ""tank=3|target=5|cooldown=1"", ""tank=3|target=5|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:45c579b5b168e26e9b656d6ad25e96749cbd166a02a8933fc36a0c003b569f28,,RIGHT,0.0,tank=4|target=5|cooldown=0,0.5,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""tank=4|target=5|cooldown=0"", ""tank=4|target=5|cooldown=1"", ""tank=4|target=5|cooldown=1"", ""tank=4|target=5|cooldown=1"", ""tank=4|target=5|cooldown=0""]"
False,video-final-negative-reordered,,,minimum_visible_fraction,,,reordered_frames,sha256:5da1735832de6a51322f8629d1b91ea28768587e5b74fe3611d79a01e5a81dd9,,FIRE,0.0,tank=5|target=5|cooldown=0,0.5,"[""FIRE"", ""STAY"", ""STAY"", ""STAY"", ""FIRE""]","[""tank=5|target=5|cooldown=0"", ""tank=5|target=5|cooldown=1"", ""tank=5|target=5|cooldown=1"", ""tank=5|target=5|cooldown=1"", ""tank=5|target=5|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:3831e8363f9522e01dc1bbdbc2f8c5459b1732ed2e98df21f99d287370955ec7,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:eddda343527ee449606d569e9152375a3358a52bb1535ad136de3be249ca1e97,,LEFT,0.0,tank=2|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=2|target=0|cooldown=0"", ""tank=2|target=0|cooldown=1"", ""tank=2|target=0|cooldown=1"", ""tank=2|target=0|cooldown=1"", ""tank=2|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:6d3ef5f8937565d021dd6a9af0e8af733fa8902208da05a6c397a1b8515d675a,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:77557639c361745fc7af17ea98b48c47b51a11304a08e96e035e3c7be4256ef6,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:87f0aa2957147085779b0519ea4f25fa5818c654480c8a8cb0d47e385de71327,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:a0ab9d7ff3edd2f6db624cb7700d50ea21c4c21a43d81fafeb17b251f11dfe33,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:89452e708823a44dbaea61767c006a9306118e19d0600efef688ac080fdc8ca5,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:371f9463f6ecbff88d3cf698ac96a83d09a5841989480e2a69f6eee9089725be,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:89952b5d1c80f6f8b3d17721f80c26493bd75683261846a1071f0e2613e0aced,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:314fd8490dee326e52e63556451ed40af00ca26cf07dd94c4def78dec01980b0,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:402344a88cd8fcbf4a9295063ea51e620284cb55f51e240e4bed4f2f3491c264,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:5905e599b3feacffa3215776f331a128558f2fb4986c2525cd66d1294099d57a,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:15659b5b31540cc4feec48e2fc8ebf90609fd6fdba654d82b3e474df3f951aea,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:c512abd50017bffa2f2b23744203e704579e450d38ab49baa67ecd1224ef1703,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:88f5dbfd278714fd3e58aee1d60a3acfb587d2efd25efd754cb7ae316ecac7d6,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:b2a0db4c5f1d7a38e133981acf8ad0654600edee236deccc9bd58a7b5f983554,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:d75cc3f52eff414f84c467c01eafcb5d487fa3e6e1d2329e2faf67ad07927882,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:96f913f60eb01528ea830270616c8c5c97603d5d4ba8f3b3de77beab6990872e,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:cfd623bf66798414f33384380438cde1536e14288f0b2afae3712b303ac689ad,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:87065def82f931d61161de204acef4a4677c9164864f5d8df38d89b2ead62e9c,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:1524a1225a799c34627399ed99a70a4ccff30093c01c293955408b18c07097b5,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
False,video-final-negative-stale,,,minimum_visible_fraction,,,stale_repeated_pixels,sha256:497d3b4b0442685c8068f245abbd03b224bdabfcdcaf955260edc3aac0b00050,,LEFT,0.0,tank=3|target=0|cooldown=0,0.5,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""tank=3|target=0|cooldown=0"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=1"", ""tank=3|target=0|cooldown=0""]"
