action_conflict_count,action_id,contradiction_pixels_informative_but_zero_weight,maximum_competitor_difference_digest,nearest_competitor_difference_digest,nearest_conflicting_action_difference_digest,per_pixel_differing_digest,per_pixel_sharing_digest,positive_action_conflict_separation_count,positive_separation_weight_count,row_id,row_informative_pixel_count,row_informative_stable_count,row_informative_stable_positive_separation_count,stable_pixel_count
109,FIRE,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:fc6ad70102ccca78713c05143d085657fae93c681a88e3527367f6d44f2dd1a6,sha256:7c0fb26df8c20f98f827026154218eaebe9542a64df54c865774cf7446b12c2e,0,0,tank=2|target=2|cooldown=0,109,100,0,432
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:fc6ad70102ccca78713c05143d085657fae93c681a88e3527367f6d44f2dd1a6,sha256:7c0fb26df8c20f98f827026154218eaebe9542a64df54c865774cf7446b12c2e,0,0,tank=2|target=2|cooldown=1,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0761e728de1449d352c2d127a76a2ed5a5a9e9bd100cd99b2732cac8b5098b51,sha256:ef6534ea1190852e160834fe3c9f8fec90b4992207353852b7f287b647c16442,0,0,tank=2|target=3|cooldown=0,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0761e728de1449d352c2d127a76a2ed5a5a9e9bd100cd99b2732cac8b5098b51,sha256:ef6534ea1190852e160834fe3c9f8fec90b4992207353852b7f287b647c16442,0,0,tank=2|target=3|cooldown=1,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6639254ec1aecbc9e1562786b96f56b2ba32553a420c8daf904469b20cb8976c,sha256:cedb3a7da16c65c50556b5aa75559571f7b14ce94bd7edcefe8ac20258a7987d,0,0,tank=2|target=4|cooldown=0,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6639254ec1aecbc9e1562786b96f56b2ba32553a420c8daf904469b20cb8976c,sha256:cedb3a7da16c65c50556b5aa75559571f7b14ce94bd7edcefe8ac20258a7987d,0,0,tank=2|target=4|cooldown=1,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:1d0175a0a766cd96b898b1c6933ab246a3d0271ee8ea412dc405688734404897,sha256:9647d8edfae375a62906644db0b98b8656c24ef0293bda06463713f5336fc7e1,0,0,tank=2|target=5|cooldown=0,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:1d0175a0a766cd96b898b1c6933ab246a3d0271ee8ea412dc405688734404897,sha256:9647d8edfae375a62906644db0b98b8656c24ef0293bda06463713f5336fc7e1,0,0,tank=2|target=5|cooldown=1,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:02af05e88dc7575c05819fc869ede41fe6dc71c1934fec127b383aa0629c7a9b,sha256:ec85b9f6461064a937f9b9784eb8f636ee0051624af1eb76000e604d3893abfd,0,0,tank=2|target=6|cooldown=0,109,100,0,434
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:02af05e88dc7575c05819fc869ede41fe6dc71c1934fec127b383aa0629c7a9b,sha256:ec85b9f6461064a937f9b9784eb8f636ee0051624af1eb76000e604d3893abfd,0,0,tank=2|target=6|cooldown=1,109,100,0,434
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:5a0c4797fb9f263bae5da37ae9e1f3a1ca5e2cb531b49a16e7fb993e0b7dc3d9,sha256:83785a9f7253140b0fe0e18a92b45908ede00bc1b5aeb323b81c7391313ad0ad,0,0,tank=2|target=none|cooldown=0,109,103,0,438
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:5a0c4797fb9f263bae5da37ae9e1f3a1ca5e2cb531b49a16e7fb993e0b7dc3d9,sha256:83785a9f7253140b0fe0e18a92b45908ede00bc1b5aeb323b81c7391313ad0ad,0,0,tank=2|target=none|cooldown=1,109,103,0,438
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6d8ef70e77d344ab78ffd8b25c5be5a410fbfa9e0a9b04b7b08b25e0bea391e7,sha256:2de16c58f65594065b2249a7f046b0509826ace308f6534829ddc366d60466ac,0,0,tank=3|target=0|cooldown=0,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6d8ef70e77d344ab78ffd8b25c5be5a410fbfa9e0a9b04b7b08b25e0bea391e7,sha256:2de16c58f65594065b2249a7f046b0509826ace308f6534829ddc366d60466ac,0,0,tank=3|target=0|cooldown=1,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:696af202224e2e1a8482719b9c466c7c5951efffe26b495ee61319a128b05a30,sha256:12e7815b6b50c3f0d30c55128915fef2eb29f70b0277bc583876dc2e7f766d2a,0,0,tank=3|target=1|cooldown=0,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:696af202224e2e1a8482719b9c466c7c5951efffe26b495ee61319a128b05a30,sha256:12e7815b6b50c3f0d30c55128915fef2eb29f70b0277bc583876dc2e7f766d2a,0,0,tank=3|target=1|cooldown=1,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0444ef5792b60241511d12fa1950d344f84d0b6e6cc332f4bccacc147326d414,sha256:fbee8b01f337a5b483bf06204ad429e3cffda330a20eb3e5224c117ae5219fb5,0,0,tank=3|target=2|cooldown=0,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0444ef5792b60241511d12fa1950d344f84d0b6e6cc332f4bccacc147326d414,sha256:fbee8b01f337a5b483bf06204ad429e3cffda330a20eb3e5224c117ae5219fb5,0,0,tank=3|target=2|cooldown=1,109,100,0,432
109,FIRE,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:862eec2cc9a1a336900aa961bdf854c95cac20bb0161a2339e6f845de7926aee,sha256:b98660cdae19b67ea35c7994a7898f1fcb4dae5df77613601ecd16ef7ed9c19f,0,0,tank=3|target=3|cooldown=0,109,100,0,432
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:862eec2cc9a1a336900aa961bdf854c95cac20bb0161a2339e6f845de7926aee,sha256:b98660cdae19b67ea35c7994a7898f1fcb4dae5df77613601ecd16ef7ed9c19f,0,0,tank=3|target=3|cooldown=1,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:bec5992715679f289e559c0820d8d834a9c206a52fc41f222cec7015822775ec,sha256:eafa6e682dd54b8a9e027c67118da67f699d41b9f0f59cf2c4c1d6591e85ae17,0,0,tank=3|target=4|cooldown=0,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:bec5992715679f289e559c0820d8d834a9c206a52fc41f222cec7015822775ec,sha256:eafa6e682dd54b8a9e027c67118da67f699d41b9f0f59cf2c4c1d6591e85ae17,0,0,tank=3|target=4|cooldown=1,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:c0ebedff4bd49f61501e41d337ac7e08469f4c83d1efefe7d64770847b5cb4a0,sha256:948380d82596683677396da949298674b46b61e0f029886bd69408da0bde2003,0,0,tank=3|target=5|cooldown=0,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:c0ebedff4bd49f61501e41d337ac7e08469f4c83d1efefe7d64770847b5cb4a0,sha256:948380d82596683677396da949298674b46b61e0f029886bd69408da0bde2003,0,0,tank=3|target=5|cooldown=1,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6fd7dd551dc5aba78c1749cfbe3e475d5d270e3cf297413c6a4f70585c25a0e4,sha256:24bc45cf6ec87895273e101b6cc01b654b4972cfd123fa6b530bf55ebe042348,0,0,tank=3|target=6|cooldown=0,109,100,0,434
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6fd7dd551dc5aba78c1749cfbe3e475d5d270e3cf297413c6a4f70585c25a0e4,sha256:24bc45cf6ec87895273e101b6cc01b654b4972cfd123fa6b530bf55ebe042348,0,0,tank=3|target=6|cooldown=1,109,100,0,434
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:f62001afc736d53899a4d8cf1d4d784af3310af1ede9ee4077be62c8246836eb,sha256:25b37148471ee242bb38aaa800810ead7822c543c337b25843093856b9af9d21,0,0,tank=3|target=none|cooldown=0,109,103,0,438
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:f62001afc736d53899a4d8cf1d4d784af3310af1ede9ee4077be62c8246836eb,sha256:25b37148471ee242bb38aaa800810ead7822c543c337b25843093856b9af9d21,0,0,tank=3|target=none|cooldown=1,109,103,0,438
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6b52837d92776ef7fd8fb70d98d8a3e702fe8e9a7f067238de544ee9e9703e6e,sha256:e00259fb08b6481d5bb7d630bfaeffd300c2230e0bfe1465e4e5d5d78c5f07ef,0,0,tank=4|target=0|cooldown=0,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6b52837d92776ef7fd8fb70d98d8a3e702fe8e9a7f067238de544ee9e9703e6e,sha256:e00259fb08b6481d5bb7d630bfaeffd300c2230e0bfe1465e4e5d5d78c5f07ef,0,0,tank=4|target=0|cooldown=1,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:38b5fdac7f86b9871af19dc9eaf04e33af5d13285647a2be681464cf8c479158,sha256:5b6e93beead2bf893b6ea9b8465faf68c728ea30a486925b165a2b2f12e5ead8,0,0,tank=4|target=1|cooldown=0,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:38b5fdac7f86b9871af19dc9eaf04e33af5d13285647a2be681464cf8c479158,sha256:5b6e93beead2bf893b6ea9b8465faf68c728ea30a486925b165a2b2f12e5ead8,0,0,tank=4|target=1|cooldown=1,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0a3f8e3ac8eace46ab7ac7179a1a98712da5834e938e05b4e3c0b3d11230c9d0,sha256:e808e13186c82d1d13f74492a9f1213b99ab37928de4f596b7d70e32949424a6,0,0,tank=4|target=2|cooldown=0,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0a3f8e3ac8eace46ab7ac7179a1a98712da5834e938e05b4e3c0b3d11230c9d0,sha256:e808e13186c82d1d13f74492a9f1213b99ab37928de4f596b7d70e32949424a6,0,0,tank=4|target=2|cooldown=1,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:7c934bf8e8ac4b1cf1ebf45671c0275e55b25884ee5bc53806974d80ca5f4bdd,sha256:c8ab9644c9e2180047f3ce1bcacfce942fe61ccc2fb05ba83fd2685caf76f1c9,0,0,tank=4|target=3|cooldown=0,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:7c934bf8e8ac4b1cf1ebf45671c0275e55b25884ee5bc53806974d80ca5f4bdd,sha256:c8ab9644c9e2180047f3ce1bcacfce942fe61ccc2fb05ba83fd2685caf76f1c9,0,0,tank=4|target=3|cooldown=1,109,100,0,432
109,FIRE,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6d768ac33773cbece7d043123f28ef4aa17d5f0f4a5edf3676e7b06e44fc068e,sha256:778adbe6af8025758f641002242ae7b76793ef742b839e97585f969e2ee13b7e,0,0,tank=4|target=4|cooldown=0,109,100,0,432
