action_conflict_count,action_id,contradiction_pixels_informative_but_zero_weight,maximum_competitor_difference_digest,nearest_competitor_difference_digest,nearest_conflicting_action_difference_digest,per_pixel_differing_digest,per_pixel_sharing_digest,positive_action_conflict_separation_count,positive_separation_weight_count,row_id,row_informative_pixel_count,row_informative_stable_count,row_informative_stable_positive_separation_count,stable_pixel_count
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6d768ac33773cbece7d043123f28ef4aa17d5f0f4a5edf3676e7b06e44fc068e,sha256:778adbe6af8025758f641002242ae7b76793ef742b839e97585f969e2ee13b7e,0,0,tank=4|target=4|cooldown=1,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:aab3e58e38406f42bceaab38c896c7c39dac44480a9d47ff20ba4c271826347c,sha256:f4d6e5c9b521e3b6755c962e65be9f0cc1a69aab6035c98b604e5d52a1dcdc48,0,0,tank=4|target=5|cooldown=0,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:aab3e58e38406f42bceaab38c896c7c39dac44480a9d47ff20ba4c271826347c,sha256:f4d6e5c9b521e3b6755c962e65be9f0cc1a69aab6035c98b604e5d52a1dcdc48,0,0,tank=4|target=5|cooldown=1,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:884b6c175aa66faa46ba4d7ed4d177e55936ca63ea5f14e4fc36207234367ffe,sha256:835e37b31f2e10fb97086476678316e557358dcfc1a0602937b4961ab1b1ac24,0,0,tank=4|target=6|cooldown=0,109,100,0,434
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:884b6c175aa66faa46ba4d7ed4d177e55936ca63ea5f14e4fc36207234367ffe,sha256:835e37b31f2e10fb97086476678316e557358dcfc1a0602937b4961ab1b1ac24,0,0,tank=4|target=6|cooldown=1,109,100,0,434
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:26a3ca1d07e7987df7678aa82009fde45de0dd2dc244e057ef7ed357c31b9c12,sha256:67be4b61dfc67fb2c73dea0fdc0cf5bed71d67ea1003b83ec549be0248a85761,0,0,tank=4|target=none|cooldown=0,109,103,0,438
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:26a3ca1d07e7987df7678aa82009fde45de0dd2dc244e057ef7ed357c31b9c12,sha256:67be4b61dfc67fb2c73dea0fdc0cf5bed71d67ea1003b83ec549be0248a85761,0,0,tank=4|target=none|cooldown=1,109,103,0,438
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:3687d2b05eee1255765e0f04091377d5e601283a5a8457c0bb395920d5faa8ae,sha256:a0f9e43f541a974d32162957daa184696f24eb1a2639b265560fb88f50a5890d,0,0,tank=5|target=0|cooldown=0,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:3687d2b05eee1255765e0f04091377d5e601283a5a8457c0bb395920d5faa8ae,sha256:a0f9e43f541a974d32162957daa184696f24eb1a2639b265560fb88f50a5890d,0,0,tank=5|target=0|cooldown=1,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:b193957fe063aeeea3f6ac49bd320eb5c9c6ccb2d9b11a19cbe8665db15f0c88,sha256:667b0a2b3a754bc4b4834a19e8d19b060582b8d0027f213dd68e43516d817b12,0,0,tank=5|target=1|cooldown=0,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:b193957fe063aeeea3f6ac49bd320eb5c9c6ccb2d9b11a19cbe8665db15f0c88,sha256:667b0a2b3a754bc4b4834a19e8d19b060582b8d0027f213dd68e43516d817b12,0,0,tank=5|target=1|cooldown=1,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:cf99f84f3d68521d93774302e0ae74ce286f197b0e1071eda5f6bf489656ba9e,sha256:eb32ac9a69a223af126d4c13a95d810f8e750d6868e20714da56b939c2dadac4,0,0,tank=5|target=2|cooldown=0,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:cf99f84f3d68521d93774302e0ae74ce286f197b0e1071eda5f6bf489656ba9e,sha256:eb32ac9a69a223af126d4c13a95d810f8e750d6868e20714da56b939c2dadac4,0,0,tank=5|target=2|cooldown=1,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:293da632f446fea3c3c8ae141a0e3795a4c726bbe55137337424c4d07fb0a44e,sha256:f8d5d299b2802d74113737a6d4867bcf6c5b59c0e98d4b7fde7a217e8258530e,0,0,tank=5|target=3|cooldown=0,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:293da632f446fea3c3c8ae141a0e3795a4c726bbe55137337424c4d07fb0a44e,sha256:f8d5d299b2802d74113737a6d4867bcf6c5b59c0e98d4b7fde7a217e8258530e,0,0,tank=5|target=3|cooldown=1,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:f03f0d2ec32e2686d7358af067a56e224ae758e6e9a99c69c9d940fd2a77b2ba,sha256:7653d291b1b5797c3dcfc3452161616b94df6f33e700b3cc1c4921a64bede3aa,0,0,tank=5|target=4|cooldown=0,109,100,0,432
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:f03f0d2ec32e2686d7358af067a56e224ae758e6e9a99c69c9d940fd2a77b2ba,sha256:7653d291b1b5797c3dcfc3452161616b94df6f33e700b3cc1c4921a64bede3aa,0,0,tank=5|target=4|cooldown=1,109,100,0,432
109,FIRE,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:c115e787c8c92d2bea47d54ef3e524fb719540fece360b6e2cf2c8189d5d2199,sha256:e5e6972e0508573fba19c5bd73c490e291ebf82dadd766477313ea6f4008ae26,0,0,tank=5|target=5|cooldown=0,109,100,0,432
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:c115e787c8c92d2bea47d54ef3e524fb719540fece360b6e2cf2c8189d5d2199,sha256:e5e6972e0508573fba19c5bd73c490e291ebf82dadd766477313ea6f4008ae26,0,0,tank=5|target=5|cooldown=1,109,100,0,432
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:c791786a2040fd32a0c60a32e579be7845bef6fce0e6e736856dd395d50f1d3b,sha256:90b2507c6b3a946aa0d2e2350bace6f82b78d675d7d975f0381e95bb579f8537,0,0,tank=5|target=6|cooldown=0,109,100,0,434
109,RIGHT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:c791786a2040fd32a0c60a32e579be7845bef6fce0e6e736856dd395d50f1d3b,sha256:90b2507c6b3a946aa0d2e2350bace6f82b78d675d7d975f0381e95bb579f8537,0,0,tank=5|target=6|cooldown=1,109,100,0,434
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:c1c4fe58cdc8cf1c5a11a674510993f29d8ad1499cfc4c35770fd06594147b6d,sha256:d423eda0a373f5e8ac107ccfa0ad615db658fa64731ce93e2c2cf5180de7b06e,0,0,tank=5|target=none|cooldown=0,109,103,0,438
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:c1c4fe58cdc8cf1c5a11a674510993f29d8ad1499cfc4c35770fd06594147b6d,sha256:d423eda0a373f5e8ac107ccfa0ad615db658fa64731ce93e2c2cf5180de7b06e,0,0,tank=5|target=none|cooldown=1,109,103,0,438
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6ff78012d810fdc53adecc087ed4fb3c4575feda76848fffd3e10eb6c37fd125,sha256:672bbe6e001c84ba75171642e315f00c551fa26d8ce11011f18f8e106126726b,0,0,tank=6|target=0|cooldown=0,109,101,0,434
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6ff78012d810fdc53adecc087ed4fb3c4575feda76848fffd3e10eb6c37fd125,sha256:672bbe6e001c84ba75171642e315f00c551fa26d8ce11011f18f8e106126726b,0,0,tank=6|target=0|cooldown=1,109,101,0,434
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:7f6dee09fef4f852853ade3878a4fa3aa2481210dcd6997e6a2dc4620eae0c34,sha256:7dd146e4bc34c9c04df90b196ce217a6a7a5cf246d267892b86435bf4bb3dc93,0,0,tank=6|target=1|cooldown=0,109,101,0,434
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:7f6dee09fef4f852853ade3878a4fa3aa2481210dcd6997e6a2dc4620eae0c34,sha256:7dd146e4bc34c9c04df90b196ce217a6a7a5cf246d267892b86435bf4bb3dc93,0,0,tank=6|target=1|cooldown=1,109,101,0,434
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:e15532e6015c8a492825630d6c59f61ef0fd62dfaab453137dd4421ee07f05cf,sha256:65f7d8d63f8517f0a57836e12273cdd06a65b16b34e0eeef2b160d690b90bdb7,0,0,tank=6|target=2|cooldown=0,109,101,0,434
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:e15532e6015c8a492825630d6c59f61ef0fd62dfaab453137dd4421ee07f05cf,sha256:65f7d8d63f8517f0a57836e12273cdd06a65b16b34e0eeef2b160d690b90bdb7,0,0,tank=6|target=2|cooldown=1,109,101,0,434
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:00fe5bff1bc130f6be4a8744d8b2ac31ac15f7adfb6cac83f4ebf69486115a30,sha256:e4042b5ce80cd1c1da54f29e49345add206e6c379a9b4809565e26d8c9216e51,0,0,tank=6|target=3|cooldown=0,109,101,0,434
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:00fe5bff1bc130f6be4a8744d8b2ac31ac15f7adfb6cac83f4ebf69486115a30,sha256:e4042b5ce80cd1c1da54f29e49345add206e6c379a9b4809565e26d8c9216e51,0,0,tank=6|target=3|cooldown=1,109,101,0,434
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:ea788bb8b318601957171fd57988205bd6ce366e4d63518b56cddf3585373edb,sha256:807a9263b7f13696f3336c1999818ceb66f81821266efbddc4b8e11c9203c1b2,0,0,tank=6|target=4|cooldown=0,109,101,0,434
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:ea788bb8b318601957171fd57988205bd6ce366e4d63518b56cddf3585373edb,sha256:807a9263b7f13696f3336c1999818ceb66f81821266efbddc4b8e11c9203c1b2,0,0,tank=6|target=4|cooldown=1,109,101,0,434
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6cb75b6cd84ba6923bf7f7116edbc07df132f3a884208a8734efd62aaec91325,sha256:a331691781b48832dc8fdb5512771852b8cadcf01fbe871db976564529a9490e,0,0,tank=6|target=5|cooldown=0,109,101,0,434
109,LEFT,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:6cb75b6cd84ba6923bf7f7116edbc07df132f3a884208a8734efd62aaec91325,sha256:a331691781b48832dc8fdb5512771852b8cadcf01fbe871db976564529a9490e,0,0,tank=6|target=5|cooldown=1,109,101,0,434
109,FIRE,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0a5a93aaf0b094d3d61249ed75c2132dd118c6c85064fe7fa65714ed65fb6e55,sha256:3fcf5f9bd6a51bf69d1c7287d906b9274fb1ae40e7e671e85234ae5bb3a1fc7f,0,0,tank=6|target=6|cooldown=0,109,101,0,436
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0a5a93aaf0b094d3d61249ed75c2132dd118c6c85064fe7fa65714ed65fb6e55,sha256:3fcf5f9bd6a51bf69d1c7287d906b9274fb1ae40e7e671e85234ae5bb3a1fc7f,0,0,tank=6|target=6|cooldown=1,109,101,0,436
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:f0f9d45d9b230353c21a9e96d0c18fcce85fcfab7f120ea3efcda4c5de568473,sha256:526b47516f6d683b057b6ddc0671bf1ea1984d0d2a7c9e5bb7db09a5e3e98cca,0,0,tank=6|target=none|cooldown=0,109,104,0,440
109,STAY,109,sha256:62b88edef8814febfbbdd79896c4b02048ce77dfae34a93c378c642d3e7330dd,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:0f9494b8b192b3afb4859cad8f513ce06e90e782e4b65f10f440a66e9dda55b8,sha256:f0f9d45d9b230353c21a9e96d0c18fcce85fcfab7f120ea3efcda4c5de568473,sha256:526b47516f6d683b057b6ddc0671bf1ea1984d0d2a7c9e5bb7db09a5e3e98cca,0,0,tank=6|target=none|cooldown=1,109,104,0,440
